protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,srv_rerror_rate,dst_host_count,dst_host_srv_count,class
1,52,4,128.0,174.0,1.0,1.0,0.0,255,170,0
1,17,4,12.0,0.0,2.0,2.0,0.0,6,16,0
1,20,1,0.0,0.0,1.0,1.0,1.0,255,252,1
1,42,1,0.0,0.0,245.0,7.0,1.0,255,7,0
1,42,1,0.0,0.0,129.0,13.0,1.0,255,13,0
2,42,4,28.0,0.0,10.0,10.0,0.0,30,10,1
1,52,4,118.0,174.0,1.0,1.0,0.0,255,96,0
1,38,1,0.0,0.0,1.0,1.0,1.0,255,11,0
1,52,4,123.0,174.0,1.0,1.0,0.0,255,123,0
2,38,4,146.0,146.0,1.0,1.0,0.0,47,21,0
1,45,2,0.0,0.0,108.0,8.0,1.0,255,8,0
1,24,1,0.0,0.0,133.0,16.0,1.0,255,16,0
1,20,4,353.0,773.0,18.0,18.0,0.0,169,255,1
1,42,1,0.0,0.0,199.0,3.0,1.0,255,3,0
1,38,1,0.0,0.0,1.0,1.0,1.0,48,5,0
2,42,4,105.0,0.0,1.0,1.0,0.0,205,203,1
1,20,4,272.0,2163.0,21.0,21.0,0.0,80,255,1
1,20,4,396.0,633.0,16.0,16.0,0.0,255,255,1
1,52,4,120.0,174.0,2.0,2.0,0.0,255,254,0
1,20,4,233.0,396.0,17.0,17.0,0.0,255,255,1
1,42,1,0.0,0.0,222.0,18.0,1.0,255,18,0
1,20,4,227.0,309.0,6.0,6.0,0.0,255,255,1
1,10,2,0.0,0.0,203.0,10.0,1.0,255,10,0
1,20,4,219.0,1703.0,14.0,14.0,0.0,255,255,1
2,42,4,46.0,0.0,5.0,5.0,0.0,255,254,0
1,20,4,278.0,536.0,1.0,1.0,0.0,16,255,1
1,4,1,0.0,0.0,247.0,5.0,1.0,255,5,0
1,42,1,0.0,0.0,220.0,3.0,1.0,255,3,0
1,20,4,321.0,2119.0,9.0,9.0,0.0,255,255,1
2,42,4,105.0,146.0,3.0,3.0,0.0,255,254,1
1,20,4,222.0,900.0,5.0,5.0,0.0,62,114,1
1,52,4,127.0,174.0,1.0,1.0,0.0,255,8,0
1,42,1,0.0,0.0,228.0,5.0,1.0,255,5,0
1,42,1,0.0,0.0,286.0,3.0,1.0,255,3,0
1,42,1,0.0,0.0,202.0,7.0,1.0,255,7,0
1,48,1,0.0,0.0,134.0,14.0,1.0,255,14,0
1,20,4,237.0,1075.0,5.0,5.0,0.0,255,224,1
1,20,4,217.0,2015.0,33.0,33.0,0.0,172,255,1
1,42,1,0.0,0.0,138.0,13.0,1.0,255,13,0
1,20,4,310.0,1512.0,13.0,13.0,0.0,135,255,1
1,7,2,0.0,0.0,208.0,1.0,1.0,255,1,0
1,25,1,0.0,0.0,150.0,20.0,1.0,255,20,0
1,20,4,304.0,1534.0,1.0,1.0,0.0,71,251,1
1,46,4,0.0,85.0,1.0,1.0,0.0,53,125,1
1,8,1,0.0,0.0,232.0,1.0,1.0,255,1,0
1,42,1,0.0,0.0,102.0,14.0,1.0,255,14,0
1,42,1,0.0,0.0,230.0,9.0,1.0,255,9,0
1,42,1,0.0,0.0,126.0,2.0,1.0,255,2,0
1,20,4,222.0,332.0,8.0,8.0,0.0,255,255,1
1,42,1,0.0,0.0,205.0,2.0,1.0,255,2,0
2,42,4,45.0,0.0,2.0,2.0,0.0,255,254,0
2,42,4,105.0,146.0,1.0,1.0,0.0,249,248,0
1,20,4,342.0,523.0,3.0,3.0,0.0,33,255,1
1,52,4,125.0,174.0,1.0,1.0,0.0,255,43,0
1,42,1,0.0,0.0,115.0,2.0,1.0,255,2,0
1,46,2,0.0,0.0,208.0,6.0,1.0,255,6,0
1,17,4,12.0,0.0,2.0,2.0,0.0,109,10,0
2,42,4,41.0,0.0,4.0,4.0,0.0,255,253,0
1,47,1,0.0,0.0,290.0,16.0,1.0,255,16,0
1,20,4,217.0,177.0,15.0,15.0,0.0,255,255,1
1,45,2,0.0,0.0,128.0,9.0,1.0,255,9,0
2,9,4,42.0,108.0,1.0,1.0,0.0,99,224,1
2,42,4,50.0,0.0,3.0,3.0,0.0,255,254,0
1,25,1,0.0,0.0,113.0,4.0,1.0,255,4,0
1,20,4,305.0,722.0,3.0,3.0,0.0,3,255,1
1,8,1,0.0,0.0,238.0,2.0,1.0,255,2,0
1,8,1,0.0,0.0,1.0,1.0,1.0,1,1,0
1,13,1,0.0,0.0,149.0,20.0,1.0,255,20,0
1,48,1,0.0,0.0,295.0,18.0,1.0,255,18,0
1,42,1,0.0,0.0,235.0,12.0,1.0,255,12,0
1,46,4,0.0,84.0,1.0,1.0,0.0,145,91,1
1,20,4,243.0,358.0,5.0,5.0,0.0,53,255,1
1,20,4,314.0,274.0,11.0,11.0,0.0,255,255,1
1,20,4,202.0,1710.0,8.0,8.0,0.0,112,255,1
1,42,1,0.0,0.0,283.0,13.0,1.0,255,13,0
1,42,1,0.0,0.0,117.0,10.0,1.0,255,10,0
1,20,1,0.0,0.0,1.0,1.0,1.0,255,15,1
1,17,1,0.0,0.0,199.0,13.0,1.0,255,13,0
0,12,4,508.0,0.0,14.0,14.0,0.0,255,255,0
1,48,1,0.0,0.0,243.0,8.0,1.0,255,8,0
2,42,4,46.0,0.0,2.0,2.0,0.0,255,254,0
1,16,4,26.0,157.0,1.0,1.0,0.0,92,49,0
1,20,4,234.0,1645.0,5.0,5.0,0.0,255,255,1
1,42,1,0.0,0.0,244.0,18.0,1.0,255,18,0
1,15,4,10.0,222.0,1.0,1.0,0.0,66,6,1
1,42,1,0.0,0.0,165.0,6.0,1.0,255,6,0
1,20,4,287.0,347.0,30.0,30.0,0.0,102,251,1
1,20,4,273.0,339.0,24.0,24.0,0.0,24,255,1
1,3,1,0.0,0.0,127.0,3.0,1.0,255,3,0
1,42,1,0.0,0.0,263.0,15.0,1.0,255,15,0
1,38,3,0.0,0.0,1.0,1.0,1.0,255,1,1
1,15,4,7.0,278.0,1.0,1.0,0.0,255,9,1
1,20,4,306.0,309.0,3.0,3.0,0.0,255,255,1
1,38,1,0.0,0.0,1.0,1.0,1.0,255,5,0
1,52,4,124.0,174.0,2.0,2.0,0.0,255,34,0
1,42,1,0.0,0.0,132.0,6.0,1.0,255,6,0
2,42,4,105.0,147.0,1.0,1.0,0.0,123,122,0
1,42,1,0.0,0.0,105.0,15.0,1.0,255,15,0
1,42,1,0.0,0.0,103.0,17.0,1.0,255,17,0
1,17,4,12.0,0.0,1.0,1.0,0.0,13,79,0
1,20,4,314.0,443.0,20.0,20.0,0.0,131,255,1
1,20,4,267.0,390.0,14.0,14.0,0.0,35,160,1
2,42,4,28.0,0.0,1.0,1.0,0.0,26,1,0
1,52,4,122.0,174.0,2.0,2.0,0.0,255,42,0
2,42,4,1.0,0.0,72.0,34.0,0.0,255,34,1
1,42,1,0.0,0.0,131.0,16.0,1.0,255,16,0
1,49,2,0.0,0.0,107.0,18.0,1.0,255,18,0
1,42,1,0.0,0.0,239.0,12.0,1.0,255,12,0
1,49,2,0.0,0.0,125.0,13.0,1.0,255,13,0
1,52,4,126.0,174.0,1.0,1.0,0.0,255,251,0
1,20,4,190.0,2238.0,7.0,7.0,0.0,7,255,1
1,16,4,26.0,157.0,1.0,1.0,0.0,162,77,0
1,17,4,11.0,0.0,2.0,2.0,0.0,255,4,1
1,20,4,302.0,465.0,1.0,1.0,0.0,58,238,1
1,20,4,207.0,1295.0,4.0,4.0,0.0,5,153,1
1,42,1,0.0,0.0,137.0,11.0,1.0,255,11,0
1,42,1,0.0,0.0,108.0,5.0,1.0,255,5,0
2,42,4,105.0,147.0,1.0,1.0,0.0,253,250,0
1,17,4,12.0,0.0,1.0,1.0,0.0,5,19,0
1,20,4,241.0,1199.0,13.0,13.0,0.0,157,255,1
1,42,1,0.0,0.0,246.0,18.0,1.0,218,18,0
1,20,4,327.0,1387.0,1.0,1.0,0.0,63,255,1
1,20,4,300.0,321.0,1.0,1.0,0.0,255,255,1
0,11,4,18.0,0.0,1.0,1.0,0.0,1,99,0
1,20,4,291.0,456.0,5.0,5.0,0.0,255,255,1
1,20,1,0.0,0.0,144.0,16.0,1.0,255,16,0
2,42,4,45.0,0.0,4.0,4.0,0.0,255,254,0
1,22,1,0.0,0.0,244.0,19.0,1.0,255,19,0
1,20,4,229.0,1464.0,8.0,8.0,0.0,34,255,1
1,20,4,280.0,318.0,5.0,5.0,0.0,89,255,1
1,49,2,0.0,0.0,253.0,17.0,1.0,255,17,0
1,17,4,12.0,0.0,1.0,1.0,0.0,167,31,0
2,42,4,47.0,0.0,2.0,2.0,0.0,255,255,0
1,42,1,0.0,0.0,143.0,3.0,1.0,255,3,0
1,38,4,249.0,0.0,2.0,2.0,0.5,255,17,0
1,42,1,0.0,0.0,110.0,12.0,1.0,255,12,0
1,17,4,12.0,0.0,1.0,1.0,0.0,10,9,0
1,42,1,0.0,0.0,217.0,15.0,1.0,255,15,0
1,17,4,12.0,0.0,1.0,1.0,0.0,3,3,0
1,38,1,0.0,0.0,1.0,1.0,1.0,255,18,0
1,39,1,0.0,0.0,263.0,11.0,1.0,255,11,0
2,42,4,44.0,0.0,3.0,3.0,0.0,255,254,0
1,42,1,0.0,0.0,216.0,2.0,1.0,255,2,0
1,42,1,0.0,0.0,241.0,4.0,1.0,255,4,0
1,56,2,0.0,0.0,111.0,10.0,1.0,255,10,0
1,42,3,0.0,0.0,1.0,1.0,1.0,255,1,0
1,39,1,0.0,0.0,295.0,18.0,1.0,255,18,0
1,17,4,12.0,0.0,1.0,1.0,0.0,5,21,0
1,26,1,0.0,0.0,102.0,2.0,1.0,255,2,0
1,42,1,0.0,0.0,282.0,19.0,1.0,255,19,0
1,45,2,0.0,0.0,122.0,9.0,1.0,255,9,0
1,48,1,0.0,0.0,131.0,5.0,1.0,255,5,0
1,1,1,0.0,0.0,257.0,3.0,1.0,255,3,0
1,42,1,0.0,0.0,219.0,17.0,1.0,255,17,0
1,29,1,0.0,0.0,223.0,2.0,1.0,255,2,0
1,32,1,0.0,0.0,243.0,2.0,1.0,255,2,0
1,20,4,194.0,1984.0,2.0,2.0,0.0,255,255,1
1,58,1,0.0,0.0,226.0,10.0,1.0,255,10,0
1,1,1,0.0,0.0,221.0,3.0,1.0,255,3,0
1,17,1,0.0,0.0,251.0,2.0,1.0,255,2,0
1,42,1,0.0,0.0,112.0,2.0,1.0,255,2,0
2,42,4,44.0,0.0,2.0,2.0,0.0,255,254,0
1,20,4,307.0,1075.0,7.0,7.0,0.0,255,236,1
1,20,4,232.0,2239.0,7.0,7.0,0.0,255,255,1
1,20,4,283.0,1246.0,4.0,4.0,0.0,7,229,1
1,20,4,351.0,949.0,5.0,5.0,0.0,72,255,1
1,34,1,0.0,0.0,192.0,8.0,1.0,255,8,0
1,42,1,0.0,0.0,229.0,8.0,1.0,255,8,0
1,42,1,0.0,0.0,218.0,7.0,1.0,255,7,0
1,42,1,0.0,0.0,198.0,8.0,1.0,255,8,0
1,20,4,222.0,869.0,7.0,7.0,0.0,255,255,1
1,20,4,263.0,391.0,24.0,24.0,0.0,29,255,1
1,20,4,205.0,1587.0,16.0,16.0,0.0,33,255,1
2,42,4,105.0,146.0,1.0,1.0,0.0,255,255,0
1,20,4,212.0,315.0,11.0,11.0,0.0,11,255,1
1,8,1,0.0,0.0,230.0,13.0,1.0,255,13,0
1,20,4,321.0,260.0,5.0,5.0,0.0,9,195,1
1,20,4,335.0,263.0,26.0,26.0,0.0,255,255,1
1,42,1,0.0,0.0,113.0,17.0,1.0,255,17,0
1,42,1,0.0,0.0,282.0,18.0,1.0,255,18,0
1,16,4,26.0,157.0,1.0,1.0,0.0,211,102,0
1,20,4,207.0,773.0,19.0,19.0,0.0,77,255,1
1,42,1,0.0,0.0,119.0,17.0,1.0,255,17,0
0,11,4,18.0,0.0,1.0,1.0,0.0,1,73,0
1,42,1,0.0,0.0,291.0,19.0,1.0,255,19,0
1,42,1,0.0,0.0,231.0,14.0,1.0,255,14,0
1,7,2,0.0,0.0,257.0,3.0,1.0,255,3,0
1,42,1,0.0,0.0,229.0,11.0,1.0,255,11,0
1,42,1,0.0,0.0,200.0,19.0,1.0,255,19,0
1,17,4,12.0,0.0,2.0,2.0,0.0,251,19,0
1,42,1,0.0,0.0,211.0,2.0,1.0,255,2,0
1,20,4,192.0,315.0,2.0,2.0,0.0,116,255,1
1,19,1,0.0,0.0,249.0,7.0,1.0,255,7,0
2,42,4,1.0,4.0,14.0,12.0,0.0,255,17,1
1,17,4,12.0,0.0,1.0,1.0,0.0,3,11,0
1,32,1,0.0,0.0,119.0,8.0,1.0,255,8,0
1,20,4,302.0,258.0,2.0,2.0,0.0,255,70,1
1,42,1,0.0,0.0,235.0,12.0,1.0,255,12,0
1,20,4,289.0,752.0,11.0,11.0,0.0,49,255,1
1,20,4,209.0,1281.0,2.0,2.0,0.0,54,255,1
1,42,1,0.0,0.0,260.0,2.0,1.0,255,2,0
1,54,2,0.0,0.0,105.0,3.0,1.0,255,3,0
1,20,4,226.0,695.0,31.0,31.0,0.0,31,246,1
1,57,1,0.0,0.0,252.0,7.0,1.0,255,7,0
1,27,1,0.0,0.0,284.0,16.0,1.0,255,16,0
1,52,2,0.0,0.0,30.0,6.0,1.0,255,46,0
1,32,1,0.0,0.0,230.0,11.0,1.0,255,11,0
1,20,4,213.0,253.0,1.0,1.0,0.0,1,247,1
1,20,4,205.0,770.0,3.0,3.0,0.0,3,255,1
2,42,4,105.0,0.0,1.0,1.0,0.0,255,255,1
1,52,4,124.0,174.0,1.0,1.0,0.0,255,92,0
1,24,1,0.0,0.0,142.0,20.0,1.0,255,20,0
0,11,4,64.0,0.0,3.0,3.0,0.0,255,3,1
1,20,4,310.0,1617.0,17.0,17.0,0.0,155,255,1
1,42,1,0.0,0.0,252.0,16.0,1.0,255,16,0
1,42,1,0.0,0.0,262.0,14.0,1.0,255,14,0
1,42,1,0.0,0.0,129.0,10.0,1.0,255,10,0
1,20,4,286.0,332.0,13.0,13.0,0.0,13,255,1
1,20,4,294.0,1415.0,9.0,9.0,0.0,170,170,1
0,53,4,564.0,0.0,1.0,1.0,0.0,221,1,1
1,52,4,125.0,174.0,1.0,1.0,0.0,255,174,0
1,20,4,339.0,1425.0,8.0,8.0,0.0,68,255,1
1,42,1,0.0,0.0,117.0,3.0,1.0,255,3,0
1,46,4,0.0,83.0,1.0,1.0,0.0,58,200,1
1,34,1,0.0,0.0,236.0,2.0,1.0,255,2,0
1,49,1,0.0,0.0,1.0,1.0,1.0,255,15,0
1,20,4,255.0,1738.0,20.0,20.0,0.0,255,255,1
1,20,4,206.0,1472.0,7.0,7.0,0.0,20,216,1
1,20,4,314.0,1076.0,9.0,9.0,0.0,111,255,1
1,42,1,0.0,0.0,205.0,5.0,1.0,255,5,0
1,42,1,0.0,0.0,132.0,5.0,1.0,255,5,0
2,37,4,48.0,48.0,1.0,1.0,0.0,77,6,1
1,20,4,231.0,677.0,4.0,4.0,0.0,54,255,1
1,42,1,0.0,0.0,116.0,14.0,1.0,255,14,0
2,42,4,46.0,46.0,2.0,2.0,0.0,255,253,0
1,20,4,306.0,1738.0,2.0,2.0,0.0,255,255,1
1,42,1,0.0,0.0,218.0,9.0,1.0,255,9,0
1,42,1,0.0,0.0,183.0,2.0,1.0,255,2,0
1,42,2,0.0,0.0,116.0,8.0,1.0,255,8,0
2,9,4,86.0,42.0,16.0,16.0,0.0,255,227,1
1,20,4,242.0,305.0,25.0,25.0,0.0,44,255,1
1,42,1,0.0,0.0,123.0,10.0,1.0,255,10,0
1,16,2,0.0,0.0,226.0,3.0,1.0,255,3,0
1,20,4,294.0,1570.0,8.0,8.0,0.0,255,255,1
1,42,1,0.0,0.0,250.0,12.0,1.0,255,12,0
1,10,2,0.0,0.0,232.0,19.0,1.0,255,19,0
1,42,1,0.0,0.0,109.0,5.0,1.0,255,5,0
1,42,1,0.0,0.0,111.0,17.0,1.0,255,17,0
1,20,4,332.0,471.0,11.0,11.0,0.0,255,255,1
1,42,1,0.0,0.0,112.0,8.0,1.0,255,8,0
2,42,4,105.0,147.0,0.0,0.0,0.0,255,254,1
1,42,1,0.0,0.0,268.0,8.0,1.0,255,8,0
1,42,2,0.0,0.0,274.0,18.0,1.0,255,18,0
1,20,4,231.0,1262.0,5.0,5.0,0.0,255,255,1
1,42,1,0.0,0.0,116.0,10.0,1.0,255,10,0
1,3,1,0.0,0.0,146.0,16.0,1.0,255,16,0
1,58,1,0.0,0.0,111.0,12.0,1.0,255,12,0
1,17,4,61.0,0.0,1.0,1.0,0.0,165,70,1
1,42,3,0.0,0.0,1.0,1.0,1.0,226,1,0
1,42,1,0.0,0.0,223.0,10.0,1.0,255,10,0
1,42,1,0.0,0.0,222.0,13.0,1.0,255,13,0
1,20,4,218.0,276.0,11.0,11.0,0.0,57,255,1
1,17,4,192.0,0.0,2.0,2.0,0.0,111,55,1
1,20,4,310.0,1512.0,14.0,14.0,0.0,255,255,1
1,20,4,338.0,766.0,4.0,4.0,0.0,17,243,1
1,42,1,0.0,0.0,118.0,18.0,1.0,255,18,0
1,17,4,12.0,0.0,2.0,2.0,0.0,2,6,0
1,20,4,212.0,884.0,12.0,12.0,0.0,12,245,1
1,42,1,0.0,0.0,197.0,7.0,1.0,255,7,0
1,52,4,126.0,174.0,1.0,1.0,0.0,255,206,0
1,17,1,0.0,0.0,256.0,5.0,1.0,255,5,0
1,14,2,0.0,0.0,145.0,18.0,1.0,255,18,0
1,50,1,0.0,0.0,263.0,3.0,1.0,255,3,0
1,42,1,0.0,0.0,103.0,10.0,1.0,255,10,0
1,20,4,304.0,2015.0,11.0,11.0,0.0,87,255,1
1,20,4,229.0,2090.0,9.0,9.0,0.0,255,255,1
1,20,4,314.0,293.0,10.0,10.0,0.0,255,255,1
1,20,4,257.0,285.0,4.0,4.0,0.0,249,255,1
1,17,4,12.0,0.0,1.0,1.0,0.0,3,23,0
1,42,1,0.0,0.0,112.0,9.0,1.0,255,9,0
1,10,2,0.0,0.0,258.0,8.0,1.0,255,8,0
1,45,2,0.0,0.0,117.0,13.0,1.0,255,13,0
1,20,4,306.0,1380.0,2.0,2.0,0.0,252,124,1
1,20,4,289.0,1484.0,2.0,2.0,0.0,255,255,1
2,42,4,43.0,0.0,2.0,2.0,0.0,255,254,0
1,20,4,335.0,606.0,10.0,10.0,0.0,126,255,1
2,42,4,105.0,0.0,3.0,3.0,0.0,255,255,1
1,42,3,0.0,0.0,1.0,1.0,1.0,255,1,0
1,42,1,0.0,0.0,136.0,18.0,1.0,255,18,0
1,20,4,319.0,454.0,12.0,12.0,0.0,255,255,1
1,20,4,314.0,1941.0,9.0,9.0,0.0,45,255,1
1,2,1,0.0,0.0,279.0,2.0,1.0,255,2,0
1,42,1,0.0,0.0,137.0,10.0,1.0,255,10,0
1,27,1,0.0,0.0,267.0,3.0,1.0,255,3,0
2,42,4,44.0,0.0,5.0,5.0,0.0,255,254,0
1,52,4,125.0,174.0,1.0,1.0,0.0,255,255,0
2,42,4,105.0,146.0,1.0,1.0,0.0,255,253,0
2,42,4,44.0,0.0,2.0,2.0,0.0,255,253,0
1,20,4,321.0,1117.0,5.0,5.0,0.0,22,255,1
2,42,4,52.0,0.0,4.0,4.0,0.0,255,254,0
1,20,4,291.0,684.0,6.0,6.0,0.0,6,255,1
1,42,1,0.0,0.0,118.0,6.0,1.0,255,6,0
1,30,1,0.0,0.0,251.0,6.0,1.0,255,6,0
1,42,1,0.0,0.0,145.0,18.0,1.0,255,18,0
1,20,4,229.0,2239.0,7.0,7.0,0.0,255,237,1
1,17,1,0.0,0.0,224.0,10.0,1.0,255,10,0
1,20,4,323.0,1511.0,10.0,10.0,0.0,255,255,1
2,42,4,105.0,146.0,3.0,3.0,0.0,194,193,1
1,20,4,312.0,2153.0,3.0,3.0,0.0,139,255,1
1,17,1,0.0,0.0,275.0,10.0,1.0,255,10,0
2,42,4,105.0,146.0,1.0,1.0,0.0,90,90,0
1,38,4,249.0,0.0,2.0,2.0,0.5,255,30,0
1,20,4,281.0,648.0,7.0,7.0,0.0,69,255,1
1,20,4,148.0,389.0,1.0,1.0,0.0,229,255,1
1,15,4,11.0,142.0,1.0,1.0,0.0,135,4,1
1,20,4,318.0,284.0,14.0,14.0,0.0,255,255,1
1,42,1,0.0,0.0,126.0,3.0,1.0,255,3,0
1,42,1,0.0,0.0,118.0,13.0,1.0,255,13,0
1,42,1,0.0,0.0,117.0,19.0,1.0,255,19,0
2,42,4,105.0,147.0,1.0,1.0,0.0,255,246,0
1,20,4,255.0,330.0,5.0,5.0,0.0,255,255,1
1,46,4,0.0,83.0,1.0,1.0,0.0,255,124,1
1,20,4,215.0,765.0,34.0,34.0,0.0,255,255,1
1,16,4,26.0,157.0,1.0,1.0,0.0,99,53,0
1,52,4,122.0,174.0,1.0,1.0,0.0,255,188,0
1,20,4,218.0,884.0,5.0,5.0,0.0,78,255,1
1,59,1,0.0,0.0,255.0,11.0,1.0,255,11,0
1,20,4,227.0,1335.0,13.0,13.0,0.0,72,238,1
1,20,4,224.0,1938.0,10.0,10.0,0.0,10,255,1
1,52,4,133.0,174.0,1.0,1.0,0.0,255,76,0
2,42,4,43.0,0.0,2.0,2.0,0.0,255,254,0
1,42,1,0.0,0.0,136.0,2.0,1.0,255,2,0
2,42,4,44.0,0.0,4.0,4.0,0.0,255,254,0
1,42,1,0.0,0.0,205.0,8.0,1.0,255,8,0
1,33,1,0.0,0.0,238.0,18.0,1.0,255,18,0
1,32,1,0.0,0.0,132.0,18.0,1.0,255,18,0
1,52,4,122.0,174.0,1.0,1.0,0.0,255,187,0
1,42,1,0.0,0.0,228.0,5.0,1.0,255,5,0
0,12,4,30.0,0.0,1.0,1.0,0.0,8,11,1
1,42,1,0.0,0.0,129.0,14.0,1.0,255,14,0
1,42,1,0.0,0.0,132.0,7.0,1.0,34,7,0
1,20,4,240.0,453.0,21.0,21.0,0.0,107,255,1
1,42,2,0.0,0.0,103.0,6.0,1.0,255,6,0
1,59,1,0.0,0.0,214.0,11.0,1.0,255,11,0
1,15,2,0.0,0.0,60.0,15.0,1.0,255,55,0
1,20,4,306.0,1627.0,9.0,9.0,0.0,78,255,1
1,20,4,326.0,1047.0,15.0,15.0,0.0,90,255,1
1,20,4,292.0,386.0,2.0,2.0,0.0,77,255,1
1,0,1,0.0,0.0,137.0,15.0,1.0,255,15,0
1,17,4,172.0,0.0,2.0,2.0,0.0,129,58,1
2,42,4,105.0,145.0,4.0,4.0,0.0,255,255,1
1,26,1,0.0,0.0,260.0,7.0,1.0,255,7,0
1,20,4,203.0,889.0,1.0,1.0,0.0,50,255,1
1,28,2,0.0,0.0,145.0,19.0,1.0,255,19,0
1,42,1,0.0,0.0,225.0,9.0,1.0,255,9,0
1,49,2,0.0,0.0,281.0,19.0,1.0,255,19,0
1,17,4,12.0,0.0,1.0,1.0,0.0,1,5,0
1,42,1,0.0,0.0,231.0,4.0,1.0,255,4,0
1,42,3,0.0,0.0,1.0,1.0,1.0,255,1,0
1,40,4,30.0,217.0,1.0,1.0,0.0,255,10,0
1,42,1,0.0,0.0,127.0,9.0,1.0,255,9,0
1,20,4,310.0,332.0,4.0,4.0,0.0,123,255,1
1,54,2,0.0,0.0,200.0,6.0,1.0,255,6,0
1,20,4,335.0,334.0,6.0,6.0,0.0,255,255,1
1,52,4,120.0,174.0,1.0,1.0,0.0,255,1,0
1,47,1,0.0,0.0,216.0,14.0,1.0,255,14,0
1,42,1,0.0,0.0,96.0,20.0,1.0,255,20,0
1,52,4,125.0,174.0,1.0,1.0,0.0,255,133,0
1,17,4,12.0,0.0,2.0,2.0,0.0,7,8,0
1,20,4,263.0,1490.0,1.0,1.0,0.0,255,229,1
1,42,1,0.0,0.0,146.0,12.0,1.0,255,12,0
1,42,1,0.0,0.0,227.0,13.0,1.0,255,13,0
1,42,3,0.0,0.0,1.0,1.0,1.0,255,1,0
1,58,1,0.0,0.0,275.0,13.0,1.0,255,13,0
1,20,4,299.0,297.0,17.0,17.0,0.0,90,255,1
1,42,1,0.0,0.0,260.0,15.0,1.0,255,15,0
1,52,2,0.0,15.0,1.0,1.0,1.0,171,88,0
1,42,1,0.0,0.0,104.0,9.0,1.0,255,9,0
1,38,1,0.0,0.0,1.0,1.0,1.0,118,17,0
1,17,4,12.0,0.0,1.0,1.0,0.0,3,9,0
1,42,1,0.0,0.0,105.0,12.0,1.0,255,12,0
1,20,4,220.0,1400.0,8.0,8.0,0.0,8,255,1
1,42,1,0.0,0.0,271.0,13.0,1.0,255,13,0
1,8,1,0.0,0.0,258.0,12.0,1.0,255,12,0
1,42,1,0.0,0.0,133.0,7.0,1.0,255,7,0
2,42,4,105.0,146.0,2.0,2.0,0.0,90,89,1
1,8,1,0.0,0.0,281.0,12.0,1.0,255,12,0
1,42,1,0.0,0.0,137.0,16.0,1.0,255,16,0
1,46,1,0.0,0.0,1.0,1.0,1.0,255,2,1
2,42,4,105.0,105.0,3.0,3.0,0.0,255,254,0
2,42,4,105.0,146.0,3.0,3.0,0.0,255,254,1
1,20,4,330.0,1510.0,4.0,4.0,0.0,160,253,1
1,42,1,0.0,0.0,107.0,10.0,1.0,255,10,0
1,17,4,12.0,0.0,1.0,1.0,0.0,110,11,0
1,42,1,0.0,0.0,194.0,4.0,1.0,255,4,0
2,38,4,23.0,23.0,1.0,1.0,0.0,255,2,0
1,51,1,0.0,0.0,261.0,6.0,1.0,255,6,0
1,20,4,249.0,879.0,12.0,12.0,0.0,98,255,1
1,20,4,210.0,1170.0,3.0,3.0,0.0,255,255,1
1,38,1,0.0,0.0,1.0,1.0,1.0,255,43,0
1,17,4,12.0,0.0,2.0,2.0,0.0,2,12,0
1,20,4,321.0,1997.0,3.0,3.0,0.0,3,237,1
1,42,1,0.0,0.0,296.0,18.0,1.0,255,18,0
1,52,1,0.0,0.0,1.0,1.0,1.0,185,19,0
1,20,4,205.0,1341.0,4.0,4.0,0.0,4,249,1
2,37,4,48.0,48.0,1.0,1.0,0.0,255,14,1
1,42,1,0.0,0.0,280.0,16.0,1.0,255,16,0
1,52,4,122.0,174.0,1.0,1.0,0.0,255,151,0
1,42,1,0.0,0.0,253.0,14.0,1.0,255,14,0
1,42,1,0.0,0.0,103.0,2.0,1.0,255,2,0
1,42,1,0.0,0.0,213.0,13.0,1.0,255,13,0
1,20,4,219.0,1535.0,9.0,9.0,0.0,9,255,1
1,42,1,0.0,0.0,220.0,17.0,1.0,255,17,0
1,52,4,123.0,174.0,1.0,1.0,0.0,255,56,0
1,52,2,0.0,0.0,239.0,2.0,1.0,255,2,0
1,32,1,0.0,0.0,250.0,20.0,1.0,255,20,0
1,40,4,30.0,217.0,1.0,1.0,0.0,22,1,0
1,2,1,0.0,0.0,198.0,7.0,1.0,255,7,0
1,42,1,0.0,0.0,274.0,4.0,1.0,255,4,0
1,17,4,12.0,0.0,2.0,2.0,0.0,29,8,0
1,24,1,0.0,0.0,140.0,20.0,1.0,255,20,0
1,20,4,248.0,1101.0,3.0,3.0,0.0,82,255,1
1,46,4,0.0,83.0,1.0,1.0,0.0,113,195,1
1,42,1,0.0,0.0,117.0,4.0,1.0,255,4,0
1,20,4,145.0,2074.0,1.0,1.0,0.0,1,255,1
1,20,4,321.0,174.0,19.0,19.0,0.0,255,255,1
1,42,1,0.0,0.0,129.0,7.0,1.0,255,7,0
1,20,4,246.0,1101.0,27.0,27.0,0.0,255,255,1
1,20,4,209.0,415.0,15.0,15.0,0.0,255,255,1
1,42,1,0.0,0.0,236.0,17.0,1.0,255,17,0
1,52,4,124.0,174.0,1.0,1.0,0.0,255,255,0
1,20,4,249.0,1587.0,10.0,10.0,0.0,255,255,1
1,42,1,0.0,0.0,275.0,18.0,1.0,255,18,0
